valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,speechiness,tempo,artists_song
145,2011,4.71e-05,A Day To Remember,465,196653,0.98,1,3Z1TXmTCI3nqXnOi7MRclW,0.0,10,309,-3.709,0,Sticks & Bricks,50,1.669.999.999.999.990,140.026,A Day To Remember - Sticks & Bricks
337,2011,109,Glee Cast,348,239373,484,0,2kXnOV5df9njPkGKOiYDfr,0.0,0,125,-8.171,0,I Feel Pretty / Unpretty (Glee Cast Version),56,359,75.492,Glee Cast - I Feel Pretty / Unpretty (Glee Cast Version)
292,2011,991,Kelly Clarkson,5.589.999.999.999.990,224507,0.86,0,2X1Z1k5wftCspyRLrqVCza,0.0,7,292,-4.04,1,Dark Side,47,0.05,118.969,Kelly Clarkson - Dark Side
377,2011,104,NEEDTOBREATHE,516,250467,8.440.000.000.000.000,0,5IChepDidVaL8UkG6PuzB2,0.0,0,276,-4.129,1,Keep Your Eyes Open,49,468,79.018,NEEDTOBREATHE - Keep Your Eyes Open
0.96,2011,0.01,J Boog,7.959.999.999.999.990,218147,629,0,7bCO23jh0OHr7yRxtmIvDm,0.0,0,504,-6.274,1,Every Little Thing,49,243,7.201.100.000.000.000,J Boog - Every Little Thing
383,2011,243,Justin Moore,0.55,231773,7.070.000.000.000.000,0,4Wc4W6wZoHsmd4K6FZspx0,0.0,1,102,-5.96,1,Flyin' Down A Back Road,47,307,131.885,Justin Moore - Flyin' Down A Back Road
598,2011,796,Eric Church,0.62,232880,7.440.000.000.000.000,0,0lCG1ndJE7vsNrpWgTv17L,4.31e-05,5,111,-5.075,1,Country Music Jesus,48,359,113.074,Eric Church - Country Music Jesus
5.870.000.000.000.000,2011,348,blink-182,565,200360,947,0,0y3fPWWin7NL5aED2FjvXP,0.0,0,399,-4.941,1,Wishing Well,48,479,100.002,blink-182 - Wishing Well
496,2011,387,Tyler,0.8,211107,368,1,20CcOKuP3n7KKCFPQTwPxn,9.54e-05,4,114,-13.217,1,Her,47,431,145.822,Tyler - Her
107,2011,0.44,Ben Howard,581,381507,0.36,0,3JhNsyNQSyrsHcnFRHZN1e,589,8,924,-13.174,1,Black Flies,57,289,132.469,Ben Howard - Black Flies
961,2011,144,Eric Church,534,242853,976,0,1xmlUIXOY0Qci8z0hKv9mD,621,7,85,-42.010.000.000.000.000,0,I'm Gettin' Stoned,48,425,90.471,Eric Church - I'm Gettin' Stoned
415,2011,102,Daughtry,424,264853,0.68,0,6toBkNzxa4oCYTipbAaaJ3,0.0,8,224,-4.311,1,Start of Something Good,53,374,15.786.700.000.000.000,Daughtry - Start of Something Good
795,2011,442,Alexandre Desplat,321,144200,241,0,775OxWq9wfVzmVDS0n3zff,888,1,105,-20.495,1,Statues,47,373,128.98,Alexandre Desplat - Statues
656,2011,991,Alexandre Desplat,474,117673,118,0,4FnK3GEuekjYXavXPIGlmQ,8.909.999.999.999.990,9,622,-31.108,0,Extremely Loud and Incredibly Close,57,318,79.1,Alexandre Desplat - Extremely Loud and Incredibly Close
446,2011,536,Tyler,456,408520,528,1,7C8PNX6VQPDtUkVpRyXV8B,0.0,5,219,-12.651,0,Goblin,47,828,78.237,Tyler - Goblin
286,2011,964,C418,0.26,176500,671,0,1yRvOL3HruyNKODMBHt1Qh,954,4,116,-30.388,0,Thirteen,52,446,70.648,C418 - Thirteen
649,2011,221,George Strait,7.070.000.000.000.000,228893,867,0,1blSBtrZgDJIWQl0BlAyov,39,4,268,-54.179.999.999.999.900,1,Love's Gonna Make It Alright,48,339,110.996,George Strait - Love's Gonna Make It Alright
972,2011,705,Grupo Laberinto,733,167207,5.920.000.000.000.000,0,6sPZnxkAoZAI0VSOmxnxpN,0.0,8,292,-4.251,1,La Corita,51,116,106.896,Grupo Laberinto - La Corita
364,2011,818,Bruno Mars,643,249535,394,0,7Cj2tT0m2SBeIO1PsGfk8A,0.0,2,888,-6.305,0,Grenade - Acoustic,60,305,97.911,Bruno Mars - Grenade - Acoustic
5.329.999.999.999.990,2011,995,Sleeping With Sirens,458,213147,955,1,1cOE0BB9ULU8MCSAs0bRBr,0.0,1,214,-3.415,0,F**K You,51,843,136.017,Sleeping With Sirens - F**K You
6.859.999.999.999.990,2011,865,Snoop Dogg,674,275427,888,1,2PKrMpyyYb7WKQU1r7TVBY,0.0,1,472,-5.249,1,Talent Show,54,356,7.977.199.999.999.990,Snoop Dogg - Talent Show
687,2011,361,Simple Plan,535,204526,962,0,0peSmoFiYGaCkHibhLBGq2,0.0,11,163,-34.530.000.000.000.000,1,Jet Lag (feat. Natasha Bedingfield),47,638,144.984,Simple Plan - Jet Lag (feat. Natasha Bedingfield)
489,2011,272,Ben Howard,483,309347,5.429.999.999.999.990,0,2zKoA5gp5Xaw3mrp45XIrR,708,0,127,-9.903,0,The Wolves,58,325,119.235,Ben Howard - The Wolves
961,2011,42,Eric Church,599,158760,932,0,1YLtWXcHSAqh9n35p7NvVD,0.0,10,123,-33.710.000.000.000.000,0,Keep On,48,423,93.991,Eric Church - Keep On
348,2011,311,Childish Gambino,0.68,297933,468,1,7bVFBtEO81LmuOWDm62tdK,0.0,9,207,-11.128,1,Kids,50,947,84.994,Childish Gambino - Kids
397,2011,"3,56E+11",Chevelle,498,235653,841,0,32r9L69MnYI08bKeRXaiCq,224,0,136,-5.239,1,Hats Off to the Bull,48,362,94.047,Chevelle - Hats Off to the Bull
648,2011,0.4,Los Originales De San Juan,435,232880,583,0,63wbTBP4u4UNCCHqLvdpUg,0.0,7,154,-65.520.000.000.000.000,1,La Herencia De Mi Padre,50,107,166.507,Los Originales De San Juan - La Herencia De Mi Padre
578,2011,1.369.999.999.999.990,Wiz Khalifa,636,238933,631,1,1yttad0Kae5LQeuBdIaOKQ,0.0,0,988,-6.859,1,Hopes & Dreams,50,208,140.726,Wiz Khalifa - Hopes & Dreams
906,2011,859,Kirk Franklin,804,378200,649,0,5Gfp6euoNJPw5AvSpGZSRZ,0.0,1,112,-4.428.999.999.999.990,1,A God Like You,52,857,91.067,Kirk Franklin - A God Like You
416,2011,295,blink-182,479,199707,892,0,0sqQ9N6hY0ieocwrgxgJ9F,6.31e-05,9,67,-5.167.000.000.000.000,1,Up All Night,48,561,156.086,blink-182 - Up All Night
681,2011,573,Christina Perri,237,233480,269,0,21JTgoZLDB2F4Fx0uRCmTL,283,7,101,-9.61,0,the lonely,53,298,81.256,Christina Perri - the lonely
384,2011,402,Florence + The Machine,485,298333,737,0,3I4wuL82QeU3IR518TuV33,0.0,9,923,-5.947,0,Only If For A Night,47,33,79.961,Florence + The Machine - Only If For A Night
289,2011,249,WWE,0.34,211127,935,0,35bgx24EQeW7IiA4nFXivH,0.0,8,824,-7.143,1,The Game (Triple H),57,972,17.027.200.000.000.000,WWE - The Game (Triple H)
919,2011,443,Wiz Khalifa,0.74,200347,723,1,6qa6a2fsCbLMkSIoZEfvTJ,0.0,11,149,-4.523,0,Fly Solo,51,716,8.201.799.999.999.990,Wiz Khalifa - Fly Solo
223,2011,989,The Story So Far,349,158533,995,0,1R1yJO9oVNcq1ae8AZH0kT,0.0,5,955,-2.622,1,Quicksand,50,143,189.936,The Story So Far - Quicksand
5.710.000.000.000.000,2011,225,Wiz Khalifa,0.75,269280,737,1,0Swx0M6iLt0Lr5nN33YCEB,0.0,8,661,-5.815,1,Cameras,50,279,95.012,Wiz Khalifa - Cameras
123,2012,454,Hillsong Worship,389,409147,575,0,5KTJJnSs2H1p5SaBXsG0Hb,2.78e-05,0,563,-6.699,1,Cornerstone - Live,51,313,142.976,Hillsong Worship - Cornerstone - Live
978,2012,7.490.000.000.000.000,La Arrolladora Banda El Limón De Rene Camacho,8.290.000.000.000.000,174640,423,0,1y8vhYug05asslmpY8bFel,0.0,0,276,-5.471,1,Cabecita Dura,60,623,132.093,La Arrolladora Banda El Limón De Rene Camacho - Cabecita Dura
536,2012,392,Pentatonix,6.940.000.000.000.000,183851,499,0,7pB1HHxm6GD8qy52C0xD5p,0.0,8,122,-8.846,1,Go Tell It On the Mountain,53,476,110.017,Pentatonix - Go Tell It On the Mountain
404,2012,2,Maroon 5,662,255267,578,0,62FOsBpnZXEoPc1Qo9hcap,2.45e-06,3,104,-2.637,1,Beautiful Goodbye,52,343,168.04,Maroon 5 - Beautiful Goodbye
204,2012,852,Imagine Dragons,516,241427,768,0,46bkeaB7DA45q7PdKWLFkR,8.49e-06,9,136,-4.964,1,Amsterdam,51,362,115.005,Imagine Dragons - Amsterdam
103,2012,775,Frank Ocean,357,59760,8.270.000.000.000.000,0,3iW3y326xuRpNVXzOMBZy5,213,11,493,-15.868,0,Not Just Money,51,444,152.13,Frank Ocean - Not Just Money
384,2012,105,Maná,0.67,291493,528,0,3qppK9r9CpNUcqAwn9bX6u,103,7,224,-8.036,1,Vivir Sin Aire,62,261,132.31,Maná - Vivir Sin Aire
961,2012,0.17,Dirty Heads,0.74,187064,703,0,02p3SB7cipcWK3STz7aLbK,0.0,9,0.17,-76.629.999.999.999.900,1,Best of Us,51,543,81.984,Dirty Heads - Best of Us
668,2012,956,Michael Bublé,204,240227,157,0,1c0jPBEEdvbPHhVqQxJcdu,117,5,125,-12.147,1,Ave Maria,59,327,80.574,Michael Bublé - Ave Maria
357,2012,269,Pierce The Veil,527,217853,933,0,2SYMnBpx7zyhSDPQwoOlFO,6.8e-05,4,293,-3.035,0,Props & Mayhem,53,628,127.008,Pierce The Veil - Props & Mayhem
556,2012,139,Three Days Grace,516,162293,872,0,1We9y0dSphaMHt4owfGWpw,0.0,8,258,-5.102,1,Misery Loves My Company,54,402,99.936,Three Days Grace - Misery Loves My Company
121,2012,699,Lana Del Rey,298,260894,6.679.999.999.999.990,1,6LrNqp69g8ngQ0Oem7DGWK,2.44e-05,1,0.59,-55.360.000.000.000.000,0,Cola,51,478,110.063,Lana Del Rey - Cola
186,2012,149,Sleeping With Sirens,594,227573,5.710.000.000.000.000,0,0ZGD86ANZoQT2tU57Y4gCE,0.0,1,188,-6.349,0,Scene Five - With Ears To See and Eyes To Hear,55,371,77.061,Sleeping With Sirens - Scene Five - With Ears To See and Eyes To Hear
309,2012,755,Pentatonix,317,223369,355,0,3M2xVmqG5GgthkaRJBntBk,0.0,5,142,-8.251,1,The Christmas Song (Chestnuts Roasting on an Open Fire),53,294,78.918,Pentatonix - The Christmas Song (Chestnuts Roasting on an Open Fire)
539,2012,135,Trey Songz,7.340.000.000.000.000,197627,746,1,6lgzJuBX3iqevLdtgNlyAU,0.0,11,178,-5.088,1,2 Reasons (feat. T.I.),51,762,94.033,Trey Songz - 2 Reasons (feat. T.I.)
485,2012,573,deadmau5,736,170059,759,0,5H0CfA9GaNg0wROR9K3X3K,207,9,778,-7.066,1,The Veldt - Radio Edit,53,347,128.039,deadmau5 - The Veldt - Radio Edit
409,2012,0.44,Dirty Heads,785,214905,555,0,2CvADof68upuJOJ9DeECRg,1.35e-06,9,165,-6.803.999.999.999.990,1,Day By Day,51,406,9.000.200.000.000.000,Dirty Heads - Day By Day
478,2012,454,Pentatonix,516,263931,0.55,0,3ngqjDFBKkoXBRpNB8qvHb,0.0,2,119,-6.057,1,This Christmas,52,304,90.997,Pentatonix - This Christmas
102,2012,47,My Chemical Romance,447,294680,7.809.999.999.999.990,0,6VtcgrVYo2xfygcWAfRpd1,3.4e-05,11,976,-4.801,0,The World Is Ugly,58,314,96.004,My Chemical Romance - The World Is Ugly
512,2012,541,Dirty Heads,648,204320,561,1,2L2yrCLlhXt8YC52vB4N8m,0.0,0,157,-7.874,1,Believe,50,532,17.206.400.000.000.000,Dirty Heads - Believe
451,2012,401,Linkin Park,5.529.999.999.999.990,200693,907,0,00KfIFi2TpAaQGPbRbFbKJ,0.0,9,266,-56.229.999.999.999.900,0,IN MY REMAINS,62,484,100.967,Linkin Park - IN MY REMAINS
278,2012,154,MARINA,561,226200,6.709.999.999.999.990,0,2k4yzd3YejgP3kqOo0FOnS,0.0,7,171,-55.820.000.000.000.000,1,Lies,50,338,124.06,MARINA - Lies
517,2012,287,Zac Brown Band,615,292747,614,0,4z6BBjAHvdVtW2QxzIKmpA,0.0,3,122,-5.233,1,Day That I Die (feat. Amos Lee),52,331,153.783,Zac Brown Band - Day That I Die (feat. Amos Lee)
608,2012,262,Joey Bada$$,809,224043,638,1,7dFGkZbmm6cVlI28bfMaWE,0.0,8,453,-5.646,0,Righteous Minds,54,0.28,94.893,Joey Bada$$ - Righteous Minds
6.809.999.999.999.990,2012,207,Slightly Stoopid,6.729.999.999.999.990,195813,738,0,32wrcAmmrWqvf6nzBMrOK1,509,9,103,-6.221,0,Top of the World,51,305,93.986,Slightly Stoopid - Top of the World
957,2012,597,Pitbull,464,196440,8.420.000.000.000.000,0,6DT6YBRXnxhIeSH0rn6khB,0.0,10,37,-3.64,1,Echa Pa'lla (Manos Pa'rriba) (feat. Papayo),49,269,89.759,Pitbull - Echa Pa'lla (Manos Pa'rriba) (feat. Papayo)
916,2012,344,Thalia,0.8,220067,723,0,1Q8NiatGDc6YgefNwT7Jgu,0.0,0,956,-6.404,0,Te Perdiste Mi Amor (feat. Prince Royce),62,353,128.017,Thalia - Te Perdiste Mi Amor (feat. Prince Royce)
485,2012,609,Tame Impala,396,312213,884,0,0pJTrMWCiR0TuJ5FApIqrz,876,7,578,-43.580.000.000.000.000,1,Music To Walk Home By,55,612,101.097,Tame Impala - Music To Walk Home By
514,2012,461,Bruno Mars,743,207560,706,0,2tCPIp83mRXvVTytTAf1W4,0.0,5,204,-5.728,1,Show Me,59,535,7.798.899.999.999.990,Bruno Mars - Show Me
253,2012,661,Shinedown,517,241253,657,0,33JmIIfnnqxwUSpXo5ttDG,0.0,7,131,-6.324,0,Through the Ghost,53,258,110.999,Shinedown - Through the Ghost
7.140.000.000.000.000,2012,109,Victorious Cast,616,179600,0.91,0,2cOpRVjsE4qZLZbFOB47VJ,0.0,8,806,-33.160.000.000.000.000,0,L.A. Boyz,51,124,15.003.799.999.999.900,Victorious Cast - L.A. Boyz
8.009.999.999.999.990,2012,362,B.o.B,645,222960,715,1,2TJ5ei0GrErhEdAwWITbgd,0.0,10,795,-5.97,0,Out of My Mind (feat. Nicki Minaj),52,172,131.969,B.o.B - Out of My Mind (feat. Nicki Minaj)
288,2012,519,Romeo Santos,245,256973,6.779.999.999.999.990,0,0JYdkP4Kz0ixmSfTTPvECC,0.0,5,804,-61.679.999.999.999.900,1,Rival (feat. Mario Domm),61,514,83.624,Romeo Santos - Rival (feat. Mario Domm)
155,2012,447,The Weeknd,4.970.000.000.000.000,250520,8.029.999.999.999.990,0,6fRgjqJptZry7fipP2Beyh,1.77e-05,5,424,-4.46,0,Montreal,56,132,183.883,The Weeknd - Montreal
645,2012,777,Jason Mraz,609,127080,359,0,0zXjeGMMe7esPTvqJCN5d8,0.0,5,221,-6.715,1,Winter Wonderland,51,468,145.178,Jason Mraz - Winter Wonderland
3.720.000.000.000.000,2012,1,Deftones,457,164987,964,0,2OUR8g12h5qsGDs1v5lqvp,811,10,0.67,-2.963,1,Swerve City,55,656,111.972,Deftones - Swerve City
8.540.000.000.000.000,2012,136,Prince Royce,759,215680,731,0,4Toh8quWdvfkOAYIPXzWAe,0.0,8,159,-60.520.000.000.000.000,1,Las Cosas Pequeñas,58,279,128.026,Prince Royce - Las Cosas Pequeñas
316,2012,0.74,Frank Ocean,347,45640,0.33,0,0GAE689kVy7sFT2QWZH1Xa,931,7,557,-19.761,1,Start,50,149,82.85,Frank Ocean - Start
759,2012,334,Calvin Harris,779,222187,963,0,36cmM3MBMWWCFIiQ90U4J8,493,2,664,-2.125,0,Bounce (feat. Kelis) - Radio Edit,63,399,127.941,Calvin Harris - Bounce (feat. Kelis) - Radio Edit
391,2012,715,The Weeknd,0.63,360107,682,0,4m0KaNb0ClCOvgThd2Gv2b,0.0,6,115,-7.317,1,Next,55,551,112.077,The Weeknd - Next
389,2012,415,The Weeknd,7.709.999.999.999.990,312053,0.56,1,3Dt75NjLThmoBTp5wQC7g7,4.86e-05,5,536,-5.636,0,Same Old Song,54,692,109.978,The Weeknd - Same Old Song
206,2012,583,Blake Shelton,5.760.000.000.000.000,227040,455,0,2uEVQb8FstYyxpd8Gy6ndR,"2,73E+10",7,912,-75.870.000.000.000.000,1,Home (feat. Michael Bublé),54,267,127.856,Blake Shelton - Home (feat. Michael Bublé)
266,2012,451,Chief Keef,696,208707,688,1,1ebzEASO01sMUoht95hwFz,0.0,3,363,-5.002,1,3Hunna,50,419,122.026,Chief Keef - 3Hunna
326,2012,455,Los Temerarios,505,306253,5.429.999.999.999.990,0,2eGuDioX15Xu6RCgJZoxOf,0.0,5,256,-5.555,1,Definitivamente Ya No Estoy Enamorado,54,441,80.066,Los Temerarios - Definitivamente Ya No Estoy Enamorado
401,2012,884,Glass Animals,636,252907,0.22,0,4tGQUAnrOXuM3epCM8OBYC,754,10,925,-13.059,1,Cocoa Hooves,53,468,133.93,Glass Animals - Cocoa Hooves
461,2012,445,John Mayer,738,144400,284,0,03XjpGGdsIPouALXem2Cku,129,9,119,-12.0,1,Love Is A Verb,56,425,65.977,John Mayer - Love Is A Verb
337,2012,876,Alicia Keys,5.539.999.999.999.990,270720,8.079.999.999.999.990,0,3XyMPyuWwHcGMvXeJY6Qt0,402,9,147,-5.943,1,Girl On Fire (feat. Nicki Minaj) - Inferno Version,58,305,92.586,Alicia Keys - Girl On Fire (feat. Nicki Minaj) - Inferno Version
649,2012,129,Feist,327,150787,0.39,0,42YunpdquRjWicoxW971f4,198,5,119,-9.131,1,Fire In The Water,56,358,97.938,Feist - Fire In The Water
632,2012,111,Dirty Heads,691,180575,7.859.999.999.999.990,0,3mdDdrgDEKVxd5GawWjKqy,6.7e-05,11,239,-5.947,0,Spread Too Thin,50,503,16.412.599.999.999.900,Dirty Heads - Spread Too Thin
7.240.000.000.000.000,2012,103,Beach House,0.34,301867,812,0,6HdMeOwJXD3oY1Thn1bsCY,626,11,263,-5.783,0,Lazuli,50,299,219.446,Beach House - Lazuli
0.4,2012,5.17e-05,Shinedown,467,206227,986,0,5oJrV0mGkw9dilk96X3W0c,9.21e-05,9,291,-2.69,1,Adrenaline,52,634,159.935,Shinedown - Adrenaline
0.15,2012,395,The Weeknd,458,349213,705,1,0p3sSUXDohjddeKlnvGbCD,195,4,601,-5.462.999.999.999.990,0,Lonely Star,55,672,157.97,The Weeknd - Lonely Star
846,2012,697,Plies,706,195027,665,1,4EvOeYs1gjXcUqtbC9P01f,0.0,1,109,-7.009,1,Really from Da Hood,50,481,180.236,Plies - Really from Da Hood
478,2012,141,Kesha,742,230747,706,1,1sNctqVr9zdS7i1RZNjIgY,56.799.999.999.999,0,133,-4.6,0,Crazy Kids,55,433,128.03,Kesha - Crazy Kids
254,2012,736,John Mayer,0.52,228173,5.589.999.999.999.990,0,3RgR3cFZ6xh7MlB9DURK6e,349,2,116,-9.615,1,Shadow Days,56,254,146.944,John Mayer - Shadow Days
407,2012,175,Tim McGraw,452,201000,5.660.000.000.000.000,0,0MT21PlGXvd67TNk3ski6c,1.24e-05,5,888,-5.964,1,Better Than I Used To Be,50,292,138.154,Tim McGraw - Better Than I Used To Be
408,2012,157,Canserbero,644,318328,7.909.999.999.999.990,0,1nSPlJY53DG3avK6UfpDpZ,0.0,5,314,-4.587,1,Jeremías 17-5,68,273,91.753,Canserbero - Jeremías 17-5
597,2012,117,Saint Motel,537,231387,0.89,0,2Zd9awmsA8KuF65snhz7YH,2.05e-05,5,279,-5.191,1,Puzzle Pieces,52,488,114.088,Saint Motel - Puzzle Pieces
0.79,2012,744,Backstreet Boys,0.53,203029,706,0,65awclibIvEl9N5kSANFii,0.0,11,272,-5.263,1,It's Christmas Time Again,59,354,14.194.799.999.999.900,Backstreet Boys - It's Christmas Time Again
212,2012,8.240.000.000.000.000,Halestorm,426,285320,399,0,5Q7pjvFqm4Pk0voGgutt5G,4.94e-06,2,181,-5.715,1,Break In,53,273,159.702,Halestorm - Break In
633,2012,272,Taylor Swift,733,220320,0.59,0,6cf6rLb8qcklvJv90W6HCW,0.0,5,136,-5.86,1,Girl At Home,50,284,125.048,Taylor Swift - Girl At Home
755,2012,745,The Weeknd,296,350640,518,1,51LmI5GE3tHKISLNZMjDPC,"3,31E+11",9,462,-9.571,0,The Birds Pt. 2,54,489,183.672,The Weeknd - The Birds Pt. 2
6.970.000.000.000.000,2012,565,Pesado,0.58,229560,6.709.999.999.999.990,0,5S4w03s1gSxiZelhh77sBI,0.0,7,316,-5.723,1,Mi Promesa,59,481,15.402.100.000.000.000,Pesado - Mi Promesa
382,2012,164,Mother Mother,551,225453,0.68,0,7dhqEFIZSPizXnXYp2KomW,"6,76E+10",6,209,-4.961,1,All Gone,54,314,132.711,Mother Mother - All Gone
821,2012,173,J Boog,779,216967,743,0,618CpFCQ6R3i4jPlyTvspX,0.0,7,91,-4.735,1,Smoking Bomb Bud,51,583,143.965,J Boog - Smoking Bomb Bud
3.229.999.999.999.990,2012,594,The Fray,458,220693,821,0,2atYprr9JsQaLynGhrWhld,9.46e-05,9,161,-50.760.000.000.000.000,1,Heartbeat,53,334,144.46,The Fray - Heartbeat
752,2012,308,Turnpike Troubadours,633,234293,904,0,6edUYy5asvbrPZ1iFve8ep,1.04e-05,9,698,-6.686,0,Before The Devil Knows We're Dead,49,437,129.066,Turnpike Troubadours - Before The Devil Knows We're Dead
0.14,2012,854,Mac DeMarco,456,147324,5.710.000.000.000.000,0,1M0MLvc9H4GGlWFhm06oO4,864,11,138,-8.384,1,Dreaming,54,598,163.452,Mac DeMarco - Dreaming
459,2012,124,Owl City,514,247347,873,0,7k5EcszNwUturoU20TTy1G,0.0,0,112,-4.939,1,Shooting Star,55,528,124.018,Owl City - Shooting Star
294,2012,342,John Mayer,508,157587,362,0,1RywwImkBFUEVcRTBmw7vL,4.48e-05,7,146,-9.24,1,The Age of Worry,55,251,67.339,John Mayer - The Age of Worry
337,2012,621,Linkin Park,508,224467,0.88,0,4zNk347FJz4yDDcjUhJJMI,9.43e-05,5,0.15,-6.441,0,POWERLESS,60,448,140.065,Linkin Park - POWERLESS
384,2012,3.670.000.000.000.000,Tame Impala,746,201960,976,0,2Gl1Qdx5Px5kVYe0PQoGI0,274,4,111,-6.073,0,Be Above It,54,682,118.965,Tame Impala - Be Above It
585,2012,478,One Direction,0.54,203707,0.86,0,6xnh4eQ4poVpqQBacETxia,0.0,8,214,-2.424,1,Another World,58,508,127.927,One Direction - Another World
0.63,2012,619,Stick Figure,581,283794,629,0,05BJQUM4bATKGFheqrC6CW,506,9,111,-7.56,0,Coming Home,51,55,146.328,Stick Figure - Coming Home
911,2012,174,Joey Bada$$,451,162761,943,1,1W4qc7UnAuRmT93W8Ad1t1,455,1,151,-1.598,1,World Domination,53,273,7.939.399.999.999.990,Joey Bada$$ - World Domination
94,2012,273,Ben Howard,356,299382,474,0,4dr5sJ1p6mdNpK3fIUz8vR,304,2,184,-9.41,0,Oats In The Water,58,283,13.019.299.999.999.900,Ben Howard - Oats In The Water
5.710.000.000.000.000,2012,131,Calvin Harris,596,234360,952,0,7B1Dl3tXqySkB8OPEwVvSu,0.0,7,598,-4.364,1,We'll Be Coming Back (feat. Example),65,873,127.945,Calvin Harris - We'll Be Coming Back (feat. Example)
0.61,2012,108,Kendrick Lamar,593,279147,731,1,1H7yy9jlDYS2EBF41J6Yf5,1.52e-06,1,103,-5.21,1,Black Boy Fly - Bonus Track,49,149,160.084,Kendrick Lamar - Black Boy Fly - Bonus Track
304,2012,957,Flume,528,231106,757,0,1iLH4eIX2JISmOqLQb9hDQ,5.53e-05,6,145,-5.422.999.999.999.990,1,On Top,50,212,93.007,Flume - On Top
0.71,2012,102,Daddy Yankee,7.809.999.999.999.990,219787,8.420.000.000.000.000,0,2QSuNcQxqFfokvbS7SInHG,0.0,10,657,-5.334,0,Ven Conmigo,61,403,120.054,Daddy Yankee - Ven Conmigo
446,2012,237,The Weeknd,5.539.999.999.999.990,296227,696,0,4yzaniwZb01bp0gT5BYwBv,4.51e-05,9,505,-7.664,1,Life Of The Party,54,335,13.805.100.000.000.000,The Weeknd - Life Of The Party
838,2012,249,Los Rieleros Del Norte,711,217373,8.029.999.999.999.990,0,5CpAD6mT0lOdUkZHIqPGCq,7.57e-05,9,643,-4.444,1,No Me Hagas Menos,51,59,113.094,Los Rieleros Del Norte - No Me Hagas Menos
688,2012,8.240.000.000.000.000,Jenni Rivera,757,186333,669,0,3qIyYcE3nwAPOlXP6SSGPg,7.56e-05,3,834,-3.229,1,De Contrabando,57,498,89.971,Jenni Rivera - De Contrabando
0.88,2012,27,Macklemore & Ryan Lewis,634,258432,927,0,3BE0getU08uXas8ZjULABA,0.0,2,986,-4.468,1,Can't Hold Us (feat. Ray Dalton),59,838,146.094,Macklemore & Ryan Lewis - Can't Hold Us (feat. Ray Dalton)
282,2012,6.659.999.999.999.990,The Lumineers,509,316358,208,0,4Q1WcYBA6h651KhNjo1gsw,1.69e-06,0,333,-9.643,1,Morning Song,48,422,117.898,The Lumineers - Morning Song
877,2012,435,Joey Bada$$,607,153740,838,1,2PxwwqB4f9x72jbw6AgR1s,0.0,11,113,-3.064,0,Killuminati,53,141,87.15,Joey Bada$$ - Killuminati
471,2012,606,Stone Sour,312,251840,934,0,1q9ru9Wx2Q9Ez8irkGcyFa,"6,76E+10",3,115,-3.793,0,Tired,56,683,201.991,Stone Sour - Tired
644,2012,"8,76E+10",deadmau5,0.73,243750,511,0,2AqazcPtVXn7uhFIyInNNp,273,1,247,-5.198,1,Professional Griefers - Vocal Mix,52,712,128.025,deadmau5 - Professional Griefers - Vocal Mix
3.720.000.000.000.000,2012,275,Wiz Khalifa,563,294027,7.040.000.000.000.000,1,4Jgt0PEIv2b7hMHoCHPLbQ,0.0,1,114,-4.76,1,The Plan (feat. Juicy J),50,107,120.005,Wiz Khalifa - The Plan (feat. Juicy J)
353,2012,277,Thousand Foot Krutch,612,242773,6.659.999.999.999.990,0,1Jj35pWytKHrwh36IanRVh,0.0,4,286,-58.660.000.000.000.000,0,Fly On the Wall,53,317,120.048,Thousand Foot Krutch - Fly On the Wall
441,2012,904,Lana Del Rey,534,238427,8.420.000.000.000.000,0,6QOU3FhUkPeA2RtaXcvgi7,388,2,203,-70.310.000.000.000.000,0,This Is What Makes Us Girls,49,925,138.004,Lana Del Rey - This Is What Makes Us Girls
231,2012,505,Selena,493,190840,0.59,0,6wDNRITsP5tBCImheKBTgi,0.0,2,267,-5.877.999.999.999.990,1,No Me Queda Más,57,61,94.551,Selena - No Me Queda Más
6.679.999.999.999.990,2012,636,Lana Del Rey,586,229294,593,0,7cpHPzPgqKor6gv6nTkJ4R,131,6,115,-8.394,1,Without You,50,329,111.942,Lana Del Rey - Without You
214,2012,385,Lindsey Stirling,423,247422,746,0,5Q5sQ1AgLQ1wKKXIYt6FGC,1.33e-05,0,0.21,-6.912.000.000.000.000,1,Elements,50,582,139.804,Lindsey Stirling - Elements
7.040.000.000.000.000,2012,513,Turnpike Troubadours,647,299413,638,0,79QYGruWwuNp5EZ7ZCo7iJ,7.9e-06,7,857,-6.95,1,Wrecked,48,327,128.129,Turnpike Troubadours - Wrecked
583,2012,426,Florida Georgia Line,534,250347,933,0,7ayDPcMisPI8HpnVrQjcdE,0.0,9,196,-3.45,1,Here's To The Good Times,49,437,142.062,Florida Georgia Line - Here's To The Good Times
418,2012,211,Bruno Mars,705,228573,784,0,30raivfq7rSt5nKltiHfzG,4.3e-06,2,813,-4.351,1,Moonshine,57,279,104.98,Bruno Mars - Moonshine
344,2012,708,The Weeknd,494,486773,6.970.000.000.000.000,1,3vFj4xuQTXHOuo6L0qGafv,405,7,602,-7.232,0,Gone,54,309,107.669,The Weeknd - Gone
